t,value
1546541595,8
1546541598,8
1546541601,8
1546541604,8
1546541607,8
1546541610,8
1546541613,8
1546541616,8
1546541619,8
1546541622,8
1546541625,8
1546541628,8
1546541631,8
1546541634,8
1546541637,8
1546541640,8
1546541643,8
1546541646,8
1546541649,8
1546541652,8
1546541655,8
1546541658,8
1546541661,8
1546541664,8
1546541667,8
1546541670,8
1546541673,8
1546541676,8
1546541679,8
1546541682,8
1546541685,8
1546541688,8
1546541691,8
1546541694,8
1546541697,8
1546541700,8
1546541703,8
1546541706,8
1546541709,8
1546541712,8
1546541715,8
1546541718,8
1546541721,8
1546541724,8
1546541727,8
1546541730,8
1546541733,8
1546541736,8
1546541739,8
1546541742,8
1546541745,8
1546541748,8
1546541751,8
1546541754,8
1546541757,8
1546541760,8
1546541763,8
1546541766,8
1546541769,8
1546541772,8
1546541775,8
1546541778,8
1546541781,8
1546541784,8
1546541787,8
1546541790,8
1546541793,8
1546541796,8
1546541799,8
1546541802,8
1546541805,8
1546541808,8
1546541811,8
1546541814,8
1546541817,8
1546541820,8
1546541823,9
1546541826,9
1546541829,9
1546541832,9
1546541835,13
1546541838,13
1546541841,13
1546541844,13
1546541847,13
1546541850,13
1546541853,13
1546541856,13
1546541859,13
1546541862,13
1546541865,13
1546541868,13
1546541871,13
1546541874,13
1546541877,13
1546541880,13
1546541883,13
1546541886,13
1546541889,13
1546541892,13
1546541895,13
1546541898,13
1546541901,13
1546541904,13
1546541907,13
1546541910,13
1546541913,13
1546541916,13
1546541919,13
1546541922,13
1546541925,13
1546541928,13
1546541931,13
1546541934,13
1546541937,13
1546541940,17
1546541943,18
1546541946,18
1546541949,18
1546541952,18
1546541955,18
1546541958,18
1546541961,18
1546541964,18
1546541967,18
1546541970,18
1546541973,18
1546541976,18
1546541979,18
1546541982,18
1546541985,18
1546541988,18
1546541991,18
1546541994,18
1546541997,18
1546542000,18
1546542003,18
1546542006,18
1546542009,18
1546542012,19
1546542015,23
1546542018,24
1546542021,24
1546542024,24
1546542027,24
1546542030,24
1546542033,24
1546542036,24
1546542039,24
1546542042,24
1546542045,24
1546542048,24
1546542051,24
1546542054,24
1546542057,24
1546542060,24
1546542063,24
1546542066,24
1546542069,24
1546542072,24
1546542075,24
1546542078,24
1546542081,24
1546542084,24
1546542087,24
1546542090,24
1546542093,24
1546542096,24
1546542099,24
1546542102,24
1546542105,24
1546542108,24
1546542111,24
1546542114,24
1546542117,24
1546542120,24
1546542123,24
1546542126,24
1546542129,24
1546542132,24
1546542135,24
1546542138,24
1546542141,24
1546542144,24
1546542147,24
1546542150,24
1546542153,24
1546542156,24
1546542159,24
1546542162,24
1546542165,24
1546542168,24
1546542171,24
1546542174,24
1546542177,24
1546542180,24
1546542183,24
1546542186,24
1546542189,24
1546542192,24
1546542195,24
1546542198,24
1546542201,24
1546542204,24
1546542207,24
1546542210,24
1546542213,24
1546542216,24
1546542219,24
1546542222,24
1546542225,24
1546542228,24
1546542231,24
1546542234,24
1546542237,24
1546542240,24
1546542243,24
1546542246,24
1546542249,24
1546542252,24
1546542255,24
1546542258,24
1546542261,24
1546542264,28
1546542267,31
1546542270,37
1546542273,39
1546542276,39
1546542279,39
1546542282,39
1546542285,39
1546542288,39
1546542291,39
1546542294,39
1546542297,39
1546542300,39
1546542303,39
1546542306,39
1546542309,40
1546542312,40
1546542315,40
1546542318,40
1546542321,40
1546542324,40
1546542327,40
1546542330,40
1546542333,40
1546542336,40
1546542339,40
1546542342,40
1546542345,40
1546542348,40
1546542351,40
1546542354,40
1546542357,40
1546542360,40
1546542363,40
1546542366,40
1546542369,40
1546542372,40
1546542375,40
1546542378,40
1546542381,40
1546542384,40
1546542387,40
1546542390,40
1546542393,40
1546542396,40
1546542399,40
1546542402,40
1546542405,40
1546542408,40
1546542411,40
1546542414,40
1546542417,40
1546542420,40
1546542423,40
1546542426,40
1546542429,40
1546542432,40
1546542435,40
1546542438,40
1546542441,40
1546542444,40
1546542447,40
1546542450,40
1546542453,40
1546542456,40
1546542459,40
1546542462,40
1546542465,40
1546542468,40
1546542471,40
1546542474,40
1546542477,40
